;ABI.BR;ADSGn.DE;ADYEN.AS;AD.AS;AIRP.PA;AIR.PA;ALVG.DE;AMA.MC;ASML.AS;AXAF.PA;SAN.MC;BASFn.DE;BMWG.DE;BAYGn.DE;BNPP.PA;CRH.I;DAIGn.DE;DANO.PA;DPWGn.DE;DB1Gn.DE;DTEGn.DE;ENEI.MI;ENGIE.PA;ENI.MI;ESLX.PA;FLTRF.I;IBE.MC;ITX.MC;INGA.AS;ISP.MI;PRTP.PA;KNEBV.HE;OREP.PA;LVMH.PA;LINI.DE;MUVGn.DE;NOKIA.HE;PERP.PA;PHG.AS;PRX.AS;SAF.PA;SASY.PA;SAPG.DE;SCHN.PA;SIEGn.DE;TOTF.PA;SGEF.PA;VIV.PA;VOWG_p.DE;VNAn.DE
24/04/2019;79,26;230,7;718,8;21,115;107,0909198;122,2;211,95;70,2;185,4;23,645;4,289019342;73,17;76,47;60,2;47,15;30,15;58,44;71,1;31,06;118,7;14,824;5,504;12,6694696;15,55;107,1;74,80660726;7,30724065;27,7;11,734;2,275;533,1;48,24;245;350,95;159,35;221,1;5,16;156,75;35,17643502;;125,8;74,34;114,62;76,42;95,2122052;50,04;89,9;25,66;157,5;45,27
25/04/2019;77,66;228,75;722,2;21,25;108,181829;121,9;213,3;71;185,36;23,7;4,296686006;72,76;75,78;61,04;46,765;29,57;57,7;71,46;31,025;117,8;14,92;5,538;12,645152;15,506;107,55;74,51155096;7,62153057;26,99;11,33;2,277;529,3;49,85;243,7;347,85;158,05;222,6;4,6955;156,35;35,20583856;;125,15;73,62;115,04;76,46;95,2302344;49,905;88,7;25,58;155,46;44,93
26/04/2019;78,28;229,2;714;21,28;107,9545563;121,86;213,85;70,44;184,74;23,65;4,300998504;72,82;76,2;61,54;46,9;29,35;58,3;71,56;31,025;117,35;14,96;5,585;12,76187648;15,342;107,85;73,764075;7,524250357;26,95;11,316;2,285;529,4;48,9;241,9;346,45;159,15;223,5;4,7735;155,75;35,46066924;;129,35;76,2;114,34;76,34;94,923738;49,345;89,32;25,85;155,76;44,48
29/04/2019;78,79;228,6;719,4;21,245;107,272738;123,02;213,9;70,28;185,08;23,68;4,331185994;72,48;75,89;59,38;47,665;29,75;58,14;71,62;30,92;116,95;14,95;5,553;12,6694696;15,098;108,65;74,1574834;7,421357824;26,5;11,382;2,332;525;49,01;242,9;345,35;158,5;221,8;4,7595;156,45;36,27416718;;129,1;77,49;115;76,76;95,4285556;48,595;89,2;25,99;156,2;44,47
30/04/2019;79,26;229,1;725,6;21,46;107,7727381;121,88;214,8;70,92;185,54;23,745;4,32351933;72,49;75,9;59,34;47,45;29,93;58,34;72,08;30,9;118,9;14,914;5,639;12,84455632;15,218;108,5;73,44934828;7,574761237;26,97;11,356;2,337;527;48,86;245,1;349,05;160,4;223;4,679;155,35;37,21017987;;129,9;77,49;114,58;75,46;96,2218404;49,545;90,02;25,87;155,04;44,47
02/05/2019;78,75;228,9;708;21,255;107,7272835;119,98;214,8;67,94;184,06;22,63;4,249727689;72,33;75,8;61,57;48;30,34;58,61;71,82;31,035;118,75;14,99;5,577;12,84941984;15,034;106,9;73,62638206;7,432582464;26,18;11,3;2,327;520,2;48,9;238,7;351;159,6;212,8;4,594;154,35;36,89164152;;126,9;77,03;113,1;73,96;94,9597964;49,38;89,18;25,79;160,74;45,22
03/05/2019;78,83;249,8;677;21,345;107,7727381;119,56;215,05;67,62;185,4;23,07;4,224811031;72,87;75,67;61,87;48,255;30,53;58,54;72,46;30,86;118,85;14,918;5,595;12,89319152;15,088;106,5;73,764075;7,460644064;26,29;11,242;2,322;526;48,62;241,3;355,05;160,45;212,6;4,582;155,2;37,00925568;;126,95;77,62;113,66;74,5;95,3384096;49,17;88,38;25,56;160,28;45
06/05/2019;78,55;252,8;663,4;21,345;107,0909198;119,7;212,45;66,5;182,2;22,815;4,164436052;69;74;61,13;47,885;30,38;57,34;72,44;30,32;120,4;14,894;5,561;12,80564816;14,872;107,3;72,780554;7,488705664;26,05;11,038;2,2895;513;48,36;240,4;344,4;159,9;211,7;4,555;155;36,45548901;;127,05;76,71;112,5;73,54;94,292716;47,99;87,54;25,42;157,62;44,76
07/05/2019;75,75;250;659,4;21,22;105,1818287;117,54;210,1;65,34;179,48;22,505;4,072436084;66,45;72,28;59,61;46,875;29,44;56,62;69,86;29,49;121,05;14,862;5,602;12,79592112;14,49;105,8;71,44296544;7,50367185;25,48;10,81;2,242;507,2;48,64;236,1;335,05;155,25;210,5;4,4655;154,9;36,25456482;;124,55;76,23;110,06;72,54;92,3816208;46,705;86,62;25,12;154,42;47,1
08/05/2019;75,92;256,55;675,2;20,95;104,9091014;118,8;209;67,62;181,36;22,345;4,07291525;66,73;71,38;59,65;46,82;29,26;57,3;70,02;29,185;120,65;14,93;5,576;12,77646704;14,48;106,95;70,69548948;7,40265009;25,43;10,75;2,216;515,7;48,67;238,3;339,6;156,8;208,4;4,453;157,05;36,4603896;;124,25;76,33;111,1;72,82;96,6004536;46,98;86,64;25,41;154,58;46,41
09/05/2019;74,19;249,85;660,2;20,93;102,8181921;116,8;198,82;65,94;174,06;22,11;3,974686118;65,52;69,3;57,07;45,42;28,62;55,65;69,46;28,83;117,3;14,846;5,519;12,64028848;14,324;106;68,63009538;7,370846943;25,15;10,43;2,1645;501,6;48,01;235,8;331,85;152,7;207,5;4,364;154,4;36,04874004;;122,4;73,38;110,08;71,28;94,9057088;46,605;85,22;24,88;151,5;47,66
10/05/2019;74,11;252;655,8;20,58;103,2272831;117,5;198,84;66,34;175,32;22,1;3,94976946;65,23;68,87;57,54;45,49;28,53;53,89;69,82;28,77;118,25;14,914;5,551;12,76187648;14,266;110,2;68,17767572;7,47561025;25,19;10,442;2,1595;507,1;49,64;235;333,55;159;210,1;4,342;153,6;36,43588665;;123,05;72,72;110,24;71,3;96,4742492;46,87;85,84;24,76;150,32;48
13/05/2019;73,26;245,8;638,8;20,555;103,0000103;115,52;196,84;65,58;171;21,955;3,895144479;63,15;68,06;56,47;44,78;28,05;52,12;69,68;28,33;118;14,64;5,507;12,83482928;14,422;110,35;66,60404212;7,541087317;24,95;10,236;2,118;491;49,02;235,7;323,75;158,85;208,4;4,271;152,95;35,0392185;;120,2;72,96;109,9;70,02;94,4549788;46,865;85,08;24,62;147,54;48,82
14/05/2019;74,17;250,45;665,4;20,515;104,7272832;119;200,4;68,08;176,3;22,15;3,932998632;63,14;67,88;55,33;45,48;28,41;52,75;69,94;28,73;120,8;14,868;5,575;13,07314176;14,604;109;66,7810759;7,589727424;25,12;10,314;2,15;508,5;49,09;237,3;334,3;162,05;211,8;4,2685;154,4;35,36755803;;121,4;73,4;111,92;71,92;95,5908184;47,4;87;24,78;149,02;48,09
15/05/2019;74,67;253,1;669,8;20,77;104,545465;120,88;201,65;68,74;179,24;22,245;3,935873631;63,57;70;56,45;45,255;28,61;54,3;70,06;28,92;121,4;14,866;5,574;13,23850144;14,518;108,55;66,05327036;7,662687584;25,3;10,086;2,1315;516,6;48,83;239,7;337,15;162,1;215,5;4,2325;155,5;35,30385036;;124,3;73,82;112,96;72,16;96,1677528;47,73;88,38;24,84;149,12;48,55
16/05/2019;75,41;251,45;681;20,85;107,4545562;122,5;206,65;70,24;181,62;22,61;4,01685277;64,6;69,8;57,29;45,95;29,02;54;71,16;28,405;121,65;15,206;5,59;13,44276928;14,75;109,95;65,62052112;7,683266091;25,72;10,252;2,1835;521,9;51,26;244,5;341,2;168,5;219,3;4,4075;158,9;36,20555892;;126,15;75,04;116,08;73,26;97,9526436;48,605;89,2;24,98;148,1;48,84
17/05/2019;74,3;255,5;685,6;20,99;107,3636471;121;204,35;70,82;182,82;22,605;3,985706947;63,56;66,16;56,95;45,375;28,72;53,36;71,2;28,07;122,35;15,21;5,629;13,20932032;14,84;109,95;65,87623658;7,651462944;25,39;10,114;2,1705;522;51,34;243,6;340,85;169,55;219;4,444;160,55;35,71059933;;125,75;75,23;114,6;72,68;96,8348332;49,17;89,48;24,9;147,14;47,26
20/05/2019;72,97;251;682,2;21,09;102,8636467;119,08;201,7;69,78;171,32;22,415;3,922456969;61,93;64,81;55,8;44,625;28,57;52,02;70,54;27,74;122;15,286;5,69;13,18500272;14,416;108,45;65,14843104;7,645850624;24,95;9,957;1,978;503,2;51,4;241,2;330,05;166,3;216,4;4,492;158,8;35,46066924;;124,8;74,34;111,9;72,22;95,10403;49,225;88,92;24,56;144,82;47,44
21/05/2019;72,87;257,75;700;20,72;103,0454649;118,26;204,45;69,72;173,74;22,58;3,926769468;62,22;64,63;56,07;44,995;28,7;52,12;71,2;27,87;121,9;15,118;5,771;12,835;14,54;107,15;64,6173297;7,632755211;25,17;10,056;1,977;510,1;51,78;241,3;335,15;167,05;217,9;4,5735;160,8;35,32345272;;123,15;73,95;113,76;73,18;96,6545412;49,765;89,4;24,65;144,7;47,68
22/05/2019;73,43;263,05;715,2;20,46;104,2727377;118,22;202,9;71,22;172,86;22,435;3,88268615;62,04;64,23;55,85;44,51;28,89;50,83;71,02;27,64;124,25;15,09;5,762;12,82;14,418;106,8;64,14523962;7,763709344;25,29;9,898;1,9416;508,5;51,92;243,1;336,3;169,75;218,2;4,5895;161,9;35,57338281;;123,5;74,9;115,68;73,12;96,0415484;49,005;89,42;24,55;144,3;47,16
23/05/2019;73,7;259,8;708,2;20,23;102,2727375;114,88;199,8;70,06;170,36;22,155;3,839081998;60,56;63,39;54,21;43,65;28,35;47,33;70,8;27,025;123,35;15,046;5,68;12,55;13,92;105,9;64,40095508;7,730035424;24,79;9,699;1,903;491,2;51,16;242,1;334;166,5;215,5;4,4055;161,75;35,07352263;;119,35;74,9;113,18;71,9;93,481402;47,39;88,42;23,57;142;47,59
24/05/2019;73,53;259,25;721;20,43;103,3636467;116,54;202;69,96;170,4;22,305;3,85249866;60,73;63,47;53,9;43,905;28,27;47,43;71,8;27,01;125,5;15,07;5,789;12,62;14,054;106,1;63,2404003;7,904017344;24,93;9,756;1,9188;482,7;51,06;243,2;336,5;167,5;219,2;4,473;162,8;35,40186216;;121,9;75,16;113,62;73,9;94,8516212;47,555;90,04;23,6;142,86;47,82
27/05/2019;74,29;261,85;721,4;20,51;104,045465;116,84;202,8;69,9;172,86;22,38;3,867831988;60,99;63,76;54,67;44,2;28,37;47,7;71,96;27,05;125;15,216;5,771;12,75;14,07;106,2;62,7486398;7,947045131;25,06;9,774;1,9082;485,95;50,88;244,5;338,65;169,2;219,7;4,5505;163,05;35,32835331;;121,8;75,57;113,72;73,84;94,923738;47,85;90,44;23,4;144,06;47,87
28/05/2019;73,96;264,05;732,2;20,565;102,727283;116,32;201,65;68,98;172,16;22,195;3,849144495;59,89;63,84;55,43;44,285;28,25;47,68;72,26;26,615;124,1;15,26;5,771;12,7;14,026;104;65,36480566;7,928337398;25,14;9,82;1,887;479,25;50,44;243,5;342,6;165,45;219,4;4,521;162,5;35,34795567;;119,25;74,24;113,16;73,68;94,923738;47,52;89,6;23,63;144,84;47,12
29/05/2019;72,58;258,6;696;20,29;101,7727375;114,38;199,08;67,46;168,8;22,06;3,833332;59,57;63,15;53,91;41,325;27,91;47,23;71,4;26,53;123,6;15,164;5,639;12,52;13,734;103,2;62,4535835;7,894663478;24,87;9,718;1,8658;461,1;49,53;240,3;338,2;163,7;215,7;4,421;160,75;34,81379136;;117,15;73,26;111,2;71,24;92,7061464;46,835;88,08;23,65;143,28;46,44
30/05/2019;74;258,25;719;20,23;102,6818285;115,24;201,35;68,94;170,98;22,17;3,88124865;59,82;63,05;54,3;41,35;28,43;47,3;71,84;26,725;125,35;15,204;5,557;12,5;13,692;103,65;62,2568793;7,874084971;24,96;9,76;1,8652;474,55;49,53;241,9;341,65;165;219,3;4,421;161,8;35,22544092;;118,1;73,19;112;71,62;92,9585552;46,84;88,82;24,1;143,22;46,29
31/05/2019;72,61;256,2;720,8;20,135;101,3636465;114,86;198,86;68,36;169,3;22,08;3,787332016;59,06;62,02;52,82;40,875;27,99;46,435;71,4;26,38;123,75;15,11;5,57;12,45;13,58;103,15;62,6502877;7,776804757;24,05;9,695;1,8338;465,95;48,81;240,4;338,6;162,3;216,1;4,48;157,8;34,7451831;;117,7;72,24;110,42;70,8;91,4441024;46,64;88,46;24,13;139,5;46,96
03/06/2019;73,02;259,2;704;20,065;102,5909194;117,16;199,16;68,16;169,4;21,8;3,77583202;59,15;61,64;53,88;40,815;27,98;46,655;72,96;26,475;123,35;15,224;5,614;12,515;13,82;105;62,17819762;7,881568064;24,43;9,602;1,826;466,55;49,1;241,5;340,5;164,3;217,1;4,4565;159;34,98041142;;119,05;73,75;111,22;71,86;92,3275332;46,71;88,94;24,41;140,06;47,55
04/06/2019;74,3;258;690;19,956;103,9091013;118,48;203,4;68;168,52;22,29;3,87310282;61,32;63,43;54,5;41,995;28,78;48,58;71,82;26,99;124,8;15,234;5,709;12,655;14,018;103,55;64,30260298;7,909629664;24,83;9,982;1,8662;468,45;49,27;239,8;342,1;167,2;219,1;4,4595;156,3;34,51975596;;120,35;73,68;111,14;72,06;94,0042488;47,22;89,24;24,25;144,66;47,65
05/06/2019;74,35;257,4;701;20,025;103,8181922;118,7;202,3;68,58;169,04;22,2;3,84435283;61,06;63,02;53,98;41,73;28,68;48,05;71,7;27,075;125,25;15,296;5,726;12,945;13,868;105,9;65,12876062;8,048066891;24,89;9,89;1,85;471,4;49,32;242,2;349,5;170,1;218,4;4,429;159;34,62266835;;120,75;73,71;111,96;72,3;94,1845408;46,875;89,32;24,52;142,78;47,72
06/06/2019;74,25;260,5;697;20,21;103,8181922;117,96;202,15;69,4;169,9;22,17;3,805061177;60,88;62,34;53,29;41,005;28,46;47,315;71,58;26,985;125,25;15,354;5,806;12,99;13,9;105,7;65,0107381;8,210824171;24,92;9,803;1,8264;470,95;49,2;242,1;350,35;173,7;219,1;4,4145;157,4;34,5491595;;119,95;75,02;111,38;71,94;93,3732268;47,24;89,14;24,11;141,84;45,49
07/06/2019;75,47;265,25;707,8;20,42;106,2727379;120,92;204,3;71,4;173,8;22,4;3,799311179;61,28;62,32;52,87;40,815;28,57;47,605;72,26;27,32;126,35;15,388;5,891;13,215;13,96;107;65,03040852;8,296879745;25,08;9,855;1,8328;479,6;49,27;245,1;357,05;175,1;221,1;4,4425;160,2;34,72558074;;122,35;78,32;113,72;73,16;93,9681904;47,795;90,28;24,44;141,88;44,72
10/06/2019;75,7;265,25;714;20,365;105,5454651;121,06;204,3;71,36;175;22,42;3,869269488;61,28;62,32;52,87;41,48;28,67;47,605;72,6;27,32;126,35;15,388;5,828;13,1;14;106,8;65,16810146;8,248239638;25,43;10,074;1,8458;481,75;49,59;245,2;358,2;175,1;221,1;4,371;159,4;35,31855213;;123,3;77,3;113,72;74,02;93,9681904;48,25;90,54;24,55;141,88;44,72
11/06/2019;75,97;262,1;709,2;20,37;106,5454652;123,4;206,5;71,3;177,38;22,655;3,840998664;62,78;62,98;53,85;41,555;28,86;48,47;72,38;27,375;126,95;15,328;5,848;13,07;14,046;106,75;65,28612398;8,229531905;25,28;10,13;1,8472;490,6;50,34;245,6;359,6;176,5;220,3;4,5255;159,2;35,47537101;;124,75;76,1;113,18;74,32;95,1581176;48,27;90,66;24,2;143,74;45,56
12/06/2019;76,93;256,8;709,8;20,145;107,5454653;122,28;206,25;69,34;175;22,6;3,806977843;61,95;62,64;53,31;41,14;27,93;48,09;72,4;27,37;126,95;15,47;5,89;13,005;13,82;105,5;64,7156818;8,315587478;25,02;10,024;1,828;487,15;50,34;247,2;356,8;178,35;221,8;4,4845;159,1;35,79880995;;124,15;76,57;113,32;74,44;94,6713292;46,95;90,16;24,51;142,36;45,6
13/06/2019;76,35;259,3;708;20,415;107,4545562;122,66;207,6;69,68;175;22,685;3,814644507;61,64;62,78;53,63;41,1;28,58;48,175;72,66;27,44;125,75;15,46;5,991;12,81;13,904;104,65;64,5189776;8,324941345;25,11;9,927;1,842;485;50,5;247,4;355,25;179,65;222,1;4,45;158,95;36,1663542;;123,25;75,98;114,44;75,08;94,8155628;46,98;89,58;24,47;142,8;45,95
14/06/2019;75,38;260,6;700,2;20,575;107,9545563;122,42;207,4;68,1;171,04;22,61;3,789727849;60,48;62,46;52,85;40,86;28,36;47,42;72,52;27,38;125,7;15,39;6,07;12,955;13,944;106,4;64,83370432;8,379193772;25;9,821;1,8374;486,45;50,1;248;354;180,6;221,6;4,386;157,85;35,93602647;;122,9;75,98;113,54;75,06;93,7698692;47,25;89,58;24,48;141,24;46,05
17/06/2019;74,93;262,8;670;20,565;107,5909199;125;208,15;67,28;170,4;22,925;3,79499868;59,98;62,1;52,53;40,755;28,21;47,315;72,84;27,36;124,75;15,354;6,08;12,825;13,87;106,75;64,00754668;8,324941345;24,88;9,873;1,831;494,25;50,4;249,3;358,3;181,1;222,7;4,4;160,1;36,32317308;;124,9;75,47;114,62;75,04;93,2289932;47,15;89,9;24,63;140,72;46,25
18/06/2019;77,39;273,3;689;20,965;110,0909201;125,46;211,05;68,94;173,64;23,12;3,845311163;61,59;63,61;54,07;41,495;28,65;48,66;74,1;28,015;126,5;15,578;6,237;13,43;14,156;110;64,10589878;8,482086305;24,96;10,07;1,8734;514,2;51,2;252,9;368,8;182,4;225;4,4475;162,95;36,92104506;;129;77,47;118,16;77,44;95,374468;48,19;91,6;24,77;143,32;46,05
19/06/2019;77,86;267,1;675;20,72;109,8181928;123;211,7;68,48;174,98;23,18;3,89083198;62,2;64,2;55,03;42,225;28,41;49,2;74,3;27,93;126,3;15,52;6,17;13,5;14,222;111,6;65,16810146;8,334295211;25;10,238;1,9072;508,2;50,98;254,2;366;178,25;223,7;4,4665;162,35;37,0974663;;131,7;77,88;116,98;77,26;95,8071688;48,315;92,68;24,55;145,36;44,54
20/06/2019;78,96;269,25;682,4;20,89;109,7727383;123,46;211,85;69,66;178,38;23,115;3,846748662;62,54;64,56;55,49;41,42;28,85;49,37;74,88;28,335;125,4;15,454;6,19;13,445;14,358;112,6;66,93843926;8,328682891;24,93;9,951;1,8908;513;51,48;255,6;370;179,15;223,6;4,55;163,75;37,51891704;;132,45;78,33;118,72;78,3;95,9694316;48,69;92,68;24,87;146,9;43,56
21/06/2019;79,79;268,8;680,8;20,975;111,2272839;122,78;212,7;69,58;178,7;23,255;3,833811167;62,69;64,44;54,82;41,05;28,51;49,62;74,8;28,39;126,8;15,412;6,232;13,5;14,606;111,2;64,65667054;8,371710678;25,47;9,859;1,875;516,2;51,48;255,3;368,3;179,25;225,4;4,55;162,8;37,28858931;;131,85;77,68;118,5;78,9;95,3203804;49,115;91,04;24,73;147,18;42,91
24/06/2019;79,39;265,45;669,8;20,325;110,8636475;123,26;212,9;68,34;177,68;23,3;3,817519506;62,05;63,64;55,34;40,76;28,08;47,76;75,2;28,33;126,15;15,356;6,225;13,435;14,522;110,4;62,4535835;8,366098358;25,49;9,793;1,8748;518;51,4;255,4;371,25;178,65;224,7;4,4245;163,5;37,00435509;;131,45;77,12;118,82;78,28;95,6088476;49;91,7;24,94;147;42,93
25/06/2019;78,23;263,2;655;19,694;110,8181929;125,18;212;67,98;177,34;23,12;3,831894501;61,74;63,15;55,32;40,46;28,4;47,59;75,28;28,105;126,85;15,356;6,201;13,365;14,44;109,8;61,5684146;8,311845931;25,24;9,73;1,8684;510,6;51,66;254,1;371,7;178,5;223,4;4,3745;163;37,12686984;;131,55;77,05;118,46;78,06;94,473008;48,945;92,06;24,78;145,92;42,9
26/06/2019;77,34;270,9;663,2;19,504;109,7272837;125,54;212,6;68,26;179;23,155;3,881727817;62,12;64,57;55,99;41,165;28,53;48,115;74,7;28,24;124,8;15,27;6,075;13,25;14,508;109,15;62,11918636;8,250110411;25,5;9,998;1,8778;510,2;51,92;250;367,6;177,3;223,4;4,395;162,25;36,97985214;;130,8;75,92;118,5;78,64;93,5174604;49,52;90,38;24,46;147,5;42,3
27/06/2019;76,47;265,7;669;19,658;110,6818293;123,88;210,65;68,7;179,7;23;3,867831988;63,08;64,85;60,86;41,445;28,55;48,295;74,7;28,36;123,5;15,17;6,084;13,15;14,466;113,6;62,59127644;8,208953398;26,31;10,186;1,8786;515,6;52,1;248;368,35;174,95;220,8;4,35;161,4;37,244484;;128,35;75,68;118;78,98;93,3371684;49,125;89,74;23,81;147,18;41,82
28/06/2019;77,84;271,5;678,6;19,778;111,8636476;124,68;212;69,66;183,74;23,1;3,910477807;63,92;65,09;60,94;41,765;28,69;48,925;74,5;28,9;124,4;15,212;6,14;13,34;14,606;114,75;65,05007894;8,199599531;26,45;10,196;1,882;520,1;51,9;250,5;374,3;176,65;220,7;4,366;162,05;37,42580583;;128,85;75,91;120,76;79,76;94,292716;49,275;90,06;24,21;148,22;42
01/07/2019;78,3;274,35;665,8;19,888;111,5000112;124,3;214,2;71,44;189,36;23,24;3,947373627;63,96;65,1;61,31;42,085;29,19;48,81;74,24;29,2;127,9;15,238;6,126;13,44;14,64;113,6;67,82360816;8,175279478;26,45;10,228;1,8676;525,1;51,92;249,3;374,6;178,8;222,7;4,405;162,85;38,16089433;;129,15;76,83;122,26;80,74;95,55476;49,775;90,46;24,51;150;42,4
02/07/2019;79,92;273,8;650,6;19,99;111,7727385;123,96;216;71,14;189,7;23,51;3,936831964;62,73;65,33;60,53;41,865;29,4;48,645;74,9;29,23;128,7;15,226;6,26;13,67;14,498;114,15;67,29250682;8,311845931;26,53;10,164;1,885;526,6;51,94;254;377,5;178,85;226;4,445;161,4;38,39612265;;130,05;77,09;123,5;80,34;94,6533;49,59;90,48;24,74;151;43,12
03/07/2019;83,21;278,65;666,2;20,3;112,4091022;125,64;216,8;71,28;189,7;23,68;4,00583194;62,58;66,61;61,01;42,57;29,66;49,02;75,64;29,455;129,4;15,366;6,408;13,895;14,568;114,7;75,06232272;8,420350785;26,87;10,298;1,9808;526,7;52,5;256,9;380;179,7;228,1;4,4865;165;38,73426336;;131,45;78,24;124,38;80,68;94,9958548;49,115;92,38;24,94;153,62;44,31
04/07/2019;82,72;278,25;657,8;20,375;111,5909203;125,38;217,2;71,4;189,1;23,73;4,041769428;62,68;67,11;60,92;43,045;30,27;49,035;75,68;29,68;129,8;15,52;6,447;13,83;14,646;114,4;75,39671986;8,327577616;27,08;10,408;2,026;527,1;52,42;255,3;381,35;178,75;227,7;4,497;163,55;38,8126728;;131,2;77,97;123,76;81;95,1400884;49,455;92,02;24,89;154,64;44,79
05/07/2019;82,5;277,15;648,8;20,265;111,3636475;124,58;217,15;70,72;185,72;23,79;4,044644427;62,56;67,05;60,71;43,405;29,89;49,12;74,94;29,59;128,5;15,46;6,4;13,765;14,55;114,2;74,23616508;8,230301744;27,2;10,498;2,032;522,2;51,68;252,7;380,8;180,05;226,5;4,4805;161,5;38,69995923;;130,75;77,8;122,82;77,7;92,3455624;49,415;91,24;24,91;154,6;44,15
08/07/2019;82,31;280;656,6;20,225;111,5909203;123,92;218,05;71,44;185,82;23,795;4,010144439;62,59;66,7;60,03;42,97;29,42;48,58;75,24;29,505;128,45;15,448;6,41;13,8;14,654;114,65;73,31165534;8,194061713;27,19;10,292;2,0175;523,7;51,44;254,6;383;180,6;227,5;4,466;161,65;38,67545628;;129,65;76,97;123,2;78,02;91,4801608;49,7;90,8;24,95;154,8;44,45
09/07/2019;81,89;281,7;648,6;20;111,2727384;124,1;218,15;72,08;183,92;23,745;3,970373619;60,51;66,17;59,8;42,575;29,28;47,77;75,12;29,24;128,35;15,46;6,409;13,925;14,55;115,2;72,81989484;8,195969083;27,19;10,21;2,0065;522,1;51,22;253,7;383;179,65;227,2;4,432;162,45;38,4206256;;128,95;77,49;123;76,94;91,317898;49,51;90,84;24,97;153,96;44,89
10/07/2019;80,77;278,65;652,6;20,055;111,8636476;125,84;216,5;70,86;184,48;23,705;3,99624861;60,12;65,65;59,51;42,695;29,21;47,02;75,1;29,32;128;15,41;6,426;13,83;14,706;116;72,72154274;8,215042784;26,82;10,276;2,031;516,8;51,1;253,8;381;179,65;224,6;4,45;158,25;38,67055569;;128,7;76,55;121,9;77,02;90,8491388;49,76;90,34;24,95;152,4;44,55
11/07/2019;79,8;278,25;677;20,165;110,8181929;125,98;216,5;71,64;185,06;23,575;4,029311099;59,5;65,24;59,14;42,57;29,47;46,65;75,74;29,445;128,35;15,312;6,51;13,82;14,8;116,3;73,25264408;8,194061713;26,95;10,372;2,0555;517,7;50,22;251,4;383,1;178,55;224;4,475;157,25;38,69995923;;127,7;75,1;121,92;76,54;89,8665474;49,86;89,72;24,88;151,94;44,13
12/07/2019;78,93;276,5;676;20,39;111,818193;127,68;216,15;71,72;184,6;23,655;4,013498604;60,22;65,89;58,83;42,53;29,75;46,34;75,84;29,355;127;15,246;6,451;13,885;14,826;118;73,78374542;8,154006942;27,42;10,39;2,051;522,2;50,26;251,5;384;180,45;221,7;4,48;157,3;38,48923386;;129,3;73,5;121,06;76,96;89,8575328;49,87;91,32;24,97;153,54;43,65
15/07/2019;78,44;278,6;684;20,33;111,9545567;129,2;217,55;72,44;183,86;23,685;3,991456945;61,03;66,66;58,63;42,84;29,51;46,52;75,86;29,425;127,4;15,06;6,492;13,87;14,712;117,95;76,47859296;8,167358533;27,59;10,372;2,0485;519,9;50,76;250,5;380,05;181,5;223,5;4,4945;157,3;38,7636669;;128,75;73,79;121,42;77,02;89,920635;50,09;91,8;24,89;154,2;43,82
16/07/2019;78,75;280,7;686;20,54;111,8636476;131,14;217,55;73,6;184,46;23,88;4,044644427;61,71;67,12;59,08;43,205;30,2;46,82;75,68;29,54;127,55;15;6,451;13,765;14,666;118,25;76,24254792;8,169265903;27,59;10,488;2,062;530,6;50,92;251,3;385,3;182,1;223,5;4,5795;157,05;39,08220525;;130,2;74,32;120,98;77,98;90,4524964;49,965;94,3;24,91;154,94;43,47
17/07/2019;79,16;280,8;686;20,845;111,3636475;131,96;217;73,54;194;23,795;3,94833196;60,84;66,35;59,01;42,52;29,55;46,13;75,5;29,465;127,05;14,872;6,513;13,8;14,414;116,55;75,55408322;8,176895383;27,09;10,284;2,043;524,6;51,26;251,6;382,7;180,45;223,2;4,5305;157,05;38,714661;;129,55;74,25;120,06;77,18;89,8575328;48,59;93,52;24,95;153,06;43,83
18/07/2019;79,22;281,85;698;20,365;111,2272839;132,1;215,45;72,04;199,5;23,635;3,875977819;60,43;66,15;58,76;42,37;29,47;45,38;75,74;29,355;128,4;14,77;6,559;13,825;14,3;118,8;75,35737902;8,215042784;27,45;10,238;2,05;519,6;51,12;250,6;382,85;180,05;223;4,5515;157;38,46473091;;129,95;74;113,32;76,1;89,4068028;48,03;93,14;25,01;151,46;44,19
19/07/2019;83,61;278,95;694,6;20,385;110,8181929;131,5;215,7;72,02;199,5;23,58;3,836206999;60,8;66,57;59,55;41,995;29,47;45,44;75,3;29,495;129,4;14,684;6,288;13,75;14,22;119,1;76,08518456;8,117766911;27,48;10,082;2,008;522,7;51,7;248;382,3;181,3;225,8;4,5815;157,25;38,16579492;;133,3;74,57;112;76,3;89,7313284;48,2;93;24,91;151,46;43,98
22/07/2019;84,5;284,1;701,2;20,56;111,818193;130,76;214,5;73,34;202,2;23,525;3,822311171;61,26;66,77;59,6;41,995;29,52;46,04;75,4;29,475;128,25;14,7;6,273;13,82;14,316;119,05;76,43925212;8,121581651;27,37;10,074;2,0115;527,2;51,4;250,3;384,8;181,3;223,4;4,5845;157,6;40,35145806;;133,25;75,41;111,24;76,5;89,69527;48,195;92,98;24,89;151,4;44,26
